,iid_dach,iid_bld,area_inter,area_dach_tot,area_dach_proz,ROOF_ID,EGID,pvJahr_dach_tot,pvJahr_dach_proz
348,5990,78,22.53356336,22.53356336,1,4872424,90000715,23906226,23906226
349,5991,78,39.08968887,39.08968887,1,4872425,90000715,67784323,67784323
350,5992,78,20.27219205,20.27219205,1,4872426,90000715,23906226,23906226
351,5993,78,2.584961601,2.584961601,1,4872427,90000715,7542582,7542582
352,151,79,87.03197854,87.03197854,1,4875927,829779,108197368,108197368
353,152,79,90.92327148,90.92327148,1,4875928,829779,101663283,101663283
354,5973,80,4.806858782,11.75175464,0.409033283,4872407,90000712,12572749,5142672.801
355,5974,80,4.241271783,10.46384768,0.405326216,4872408,90000712,20052737,8127900.005
356,5998,80,40.54269586,40.54269586,1,4872432,90000712,45576170,45576170
357,5999,80,39.69343082,39.69343082,1,4872433,90000712,72910810,72910810
358,6000,80,2.42819811,2.42819811,1,4872434,90000712,3143174,3143174
359,6001,80,1.983564638,1.983564638,1,4872435,90000712,5046534,5046534
360,5973,81,6.944895856,11.75175464,0.590966717,4872407,90000713,12572749,7430076.199
361,5974,81,6.222575896,10.46384768,0.594673784,4872408,90000713,20052737,11924836.99
362,5994,81,41.32167554,41.32167554,1,4872428,90000713,43031120,43031120
363,5995,81,37.66290657,37.66290657,1,4872429,90000713,67677918,67677918
364,5996,81,0.957259863,0.957259863,1,4872430,90000713,3187520,3187520
365,5997,81,0.954866265,0.954866265,1,4872431,90000713,5013144,5013144
366,266,82,24.61353188,24.61353188,1,4876044,829811,41474112,41474112
367,267,82,33.21146824,33.21146824,1,4876045,829811,53756817,53756817
368,268,82,1.946199619,1.946199619,1,4876046,829811,7683478,7683478
369,269,82,22.62914231,22.62914231,1,4876047,829811,40963200,40963200
370,270,82,36.33334869,36.33334869,1,4876048,829811,42075057,42075057
371,271,82,4.309556692,4.309556692,1,4876049,829811,4605616,4605616
372,328,83,54.49555218,54.49555218,1,4876106,280057405,76162124,76162124
373,329,83,49.07522084,49.07522084,1,4876107,280057405,58889953,58889953
374,7159,84,84.76068659,84.76068659,1,4579216,828770,102155275,102155275
375,7160,84,82.8854123,82.8854123,1,4579217,828770,82897242,82897242
376,707,85,71.8816625,71.8816625,1,4878010,829362,114624241,114624241
377,708,85,113.4917787,113.4917787,1,4878011,829362,143858809,143858809
378,709,85,33.19664439,33.19664439,1,4878012,829362,47708725,47708725
379,710,85,48.93921439,48.93921439,1,4878013,829362,74410330,74410330
380,800,86,89.72774148,89.72774148,1,4878103,829415,102336132,102336132
381,801,86,81.62646024,81.62646024,1,4878104,829415,88993313,88993313
382,802,86,11.72183068,11.72183068,1,4878105,829415,19346384,19346384
383,803,86,6.530576282,6.530576282,1,4878106,829415,6814605,6814605
384,989,87,5.151454973,5.151454973,1,4878300,829757,11254628,11254628
385,990,87,7.090624384,7.090624384,1,4878301,829757,12083793,12083793
386,991,87,9.338847454,9.338847454,1,4878302,829757,13921138,13921138
387,992,87,4.996142461,4.996142461,1,4878303,829757,8961844,8961844
388,993,87,10.61080331,10.61080331,1,4878304,829757,8531482,8531482
389,994,87,9.079012647,9.079012647,1,4878305,829757,11812209,11812209
390,995,87,9.5237691,9.5237691,1,4878306,829757,7894186,7894186
391,996,87,9.522945667,9.522945667,1,4878307,829757,12546731,12546731
392,2287,88,60.54518278,60.54518278,1,4587566,280079692,80823394,80823394
393,2288,88,41.14864838,41.14864838,1,4587567,280079692,38236719,38236719
394,949,89,46.28311388,46.28311388,1,4878260,829763,50007623,50007623
395,950,89,52.84466161,52.84466161,1,4878261,829763,80680027,80680027
396,2271,90,39.03441935,39.03441935,1,4587550,190013217,44078337,44078337
397,2272,90,43.61746734,43.61746734,1,4587551,190013217,78619344,78619344
398,3204,91,2.075080113,2.075080113,1,4588601,829873,4906614,4906614
399,3205,91,24.01235494,24.01235494,1,4588602,829873,30049945,30049945
400,3206,91,27.27586078,27.27586078,1,4588603,829873,40841291,40841291
401,3207,91,9.424672339,9.424672339,1,4588604,829873,11342818,11342818
402,2348,92,14.40189907,14.40189907,1,4587602,829622,22677675,22677675
403,2350,92,8.742464418,8.742464418,1,4587603,829622,19594007,19594007
404,2352,92,38.03642779,38.03642779,1,4587604,829622,59653112,59653112
405,2354,92,38.12193392,38.12193392,1,4587605,829622,45251502,45251502
406,2312,93,56.15476751,56.15476751,1,4587584,829841,54466469,54466469
407,2314,93,53.5319345,53.5319345,1,4587585,829841,76614044,76614044
408,2316,93,12.37628898,12.37628898,1,4587586,829841,16934155,16934155
409,2318,93,16.74565688,16.74565688,1,4587587,829841,16340005,16340005
410,354,94,0.007819426,0.007819426,1,4597964,828765,3774795,3774795
411,355,94,3.918893357,3.918893357,1,4597965,828765,11804777,11804777
412,356,94,6.2168489,6.2168489,1,4597966,828765,5554503,5554503
413,357,94,13.67168761,13.67168761,1,4597967,828765,14256852,14256852
414,358,94,22.15324914,22.15324914,1,4597968,828765,21507717,21507717
415,359,94,33.35671461,33.35671461,1,4597969,828765,50090625,50090625
416,361,94,10.96922176,10.96922176,1,4597971,828765,14545316,14545316
417,362,94,1.910272834,1.910272834,1,4597972,828765,9273054,9273054
418,363,94,8.0368085,8.0368085,1,4597973,828765,13480731,13480731
419,364,94,48.49798544,48.49798544,1,4597974,828765,48400391,48400391
420,365,94,62.5382822,62.5382822,1,4597975,828765,85773334,85773334
421,366,94,1.210607403,1.210607403,1,4597976,828765,0,0
422,367,94,10.14044464,10.14044464,1,4597977,828765,9250394,9250394
423,368,94,2.608668673,2.608668673,1,4597978,828765,7082825,7082825
424,369,94,0.817470329,0.817470329,1,4597979,828765,7681549,7681549
425,371,94,22.42802412,22.42802412,1,4597981,828765,33478327,33478327
426,372,94,21.49667096,21.49667096,1,4597982,828765,20803600,20803600
427,373,94,6.920525392,6.920525392,1,4597983,828765,7620757,7620757
428,374,94,8.390451766,8.390451766,1,4597984,828765,12528012,12528012
429,375,94,9.627185899,9.627185899,1,4597985,828765,8630597,8630597
430,376,94,4.130592917,4.130592917,1,4597986,828765,1916820,1916820
431,377,94,2.042665496,2.042665496,1,4597987,828765,0,0
432,378,94,3.889844294,3.889844294,1,4597988,828765,2300364,2300364
433,379,94,9.306556259,9.306556259,1,4597989,828765,9749814,9749814
434,394,94,2.139650045,2.139650045,1,4598004,828765,33125419,33125419
435,781,95,31.96668496,149.9246737,0.213218306,4878084,829378,176234302,37576379.35
436,782,95,59.67955843,66.50733781,0.897337954,4878085,829378,95685278,85862031.57
437,783,95,20.92686091,121.0963859,0.172811606,4878086,829378,154044892,26620745.16
438,784,95,33.6393255,33.6393255,1,4878087,829378,33060952,33060952
439,785,95,2.13954739,2.13954739,1,4878088,829378,2560707,2560707
440,786,95,23.92593275,23.92593275,1,4878089,829378,27465120,27465120
441,1604,96,33.32243744,66.06885849,0.504359213,4878915,3104544,123249283,62161911.32
442,1605,96,39.06951259,71.89204153,0.543446976,4878916,3104544,78477190,42648191.61
443,2336,97,40.96092862,40.96092862,1,4587596,829852,44482339,44482339
444,2338,97,56.65007137,56.65007137,1,4587597,829852,87521362,87521362
445,380,98,14.80249162,14.80249162,1,4597990,101106808,15169289,15169289
446,381,98,0.485197123,0.485197123,1,4597991,101106808,12216776,12216776
447,382,98,19.98606969,19.98606969,1,4597992,101106808,30044532,30044532
448,383,98,6.957225257,6.957225257,1,4597993,101106808,8673807,8673807
449,384,98,9.719542901,9.719542901,1,4597994,101106808,8630597,8630597
450,385,98,14.77674531,14.77674531,1,4597995,101106808,16229243,16229243
451,386,98,23.77251724,23.77251724,1,4597996,101106808,26793799,26793799
452,387,98,14.73943613,14.73943613,1,4597997,101106808,13273057,13273057
453,388,98,19.38301183,19.38301183,1,4597998,101106808,19082532,19082532
454,389,98,9.254023702,9.254023702,1,4597999,101106808,12252826,12252826
455,390,98,15.66576765,15.66576765,1,4598000,101106808,17149920,17149920
456,391,98,8.583578273,8.583578273,1,4598001,101106808,10210535,10210535
457,392,98,7.593178338,7.593178338,1,4598002,101106808,6933318,6933318
458,393,98,0.08360956,0.08360956,1,4598003,101106808,0,0
459,1649,99,64.87476554,64.87476554,1,4878960,829609,79504351,79504351
460,1650,99,54.29213449,54.29213449,1,4878961,829609,68066748,68066748
461,873,100,73.77389606,75.08246458,0.982571583,4878176,829353,92380295,90770252.68
462,874,100,73.36535397,74.03892147,0.990902521,4878177,829353,81268462,80529123.91
463,1241,101,42.53631694,42.53631694,1,4878552,829732,47931843,47931843
464,1242,101,43.91418343,43.91418343,1,4878553,829732,71515611,71515611
465,1243,101,0.313408295,0.313408295,1,4878554,829732,14658309,14658309
466,1806,102,31.49446193,31.49446193,1,4879117,829606,39841780,39841780
467,1807,102,28.98228492,28.98228492,1,4879118,829606,57699417,57699417
468,4239,103,25.91846559,25.91846559,1,4590158,829886,33412179,33412179
469,4241,103,22.88923442,22.88923442,1,4590159,829886,39953675,39953675
470,1771,104,34.04728509,108.342536,0.314255936,4879082,829737,161216225,50663155.71
471,1772,104,44.78156495,116.6760134,0.383811236,4879083,829737,145728835,55932364.31
472,2460,105,21.38584669,24.72743059,0.864863279,4587713,280059448,30829992,26663727.96
473,2461,105,24.93776629,24.93776629,1,4587714,280059448,32716562,32716562
474,2462,105,2.721986681,23.63338802,0.115175475,4587715,280059448,31316505,3606893.325
475,7402,106,19.32992248,19.32992248,1,4596646,190029289,28411580,28411580
476,7403,106,54.37935517,54.37935517,1,4596647,190029289,70286209,70286209
477,7404,106,19.4490224,19.4490224,1,4596648,190029289,26361003,26361003
478,7405,106,44.44998872,44.44998872,1,4596649,190029289,43609661,43609661
479,7418,107,51.39642987,51.39642987,1,4596662,280052363,46303036,46303036
480,7419,107,20.82937758,20.82937758,1,4596663,280052363,26770492,26770492
481,7420,107,16.70135271,16.70135271,1,4596664,280052363,25625192,25625192
482,7421,107,43.10322634,43.10322634,1,4596665,280052363,80299084,80299084
483,4396,108,0.78754291,71.50258524,0.011014188,4590256,280076422,99683649,1097934.442
484,4397,108,3.980804888,46.24425924,0.086082142,4590257,280076422,47780035,4113007.755
485,4398,108,37.81885183,121.6636038,0.310847703,4590258,280076422,166279284,51687533.57
486,4399,108,16.47736838,59.68142577,0.276088719,4590259,280076422,61541698,16990968.56
487,4398,109,37.92551316,121.6636038,0.311724394,4590258,280076427,166279284,51833309.04
488,4399,109,21.06446434,59.68142577,0.35294841,4590259,280076427,61541698,21721044.47
489,4390,111,50.15148368,149.3398382,0.3358212,4590250,280076410,197118854,66196690.1
490,4391,111,24.54408165,73.88304027,0.332201836,4590251,280076410,80477727,26734848.69
491,4380,112,17.94221286,55.55302847,0.322974523,4590240,280076393,63436962,20488522.53
492,4381,112,37.00881763,101.5001751,0.364618264,4590241,280076393,132523885,48320628.89
493,4994,113,2.614347756,2.614347756,1,4591163,829027,4281485,4281485
494,4996,113,27.69690434,55.22408284,0.501536701,4591165,829027,54636517,27402218.51
495,4997,113,18.09480046,34.97369975,0.517383079,4591166,829027,54081752,27980983.37
496,4998,113,11.72896495,23.64435519,0.496057721,4591167,829027,36722168,18216314.97
497,5547,114,4.536613666,4.536613666,1,4593073,828956,5196039,5196039
498,5548,114,27.7417778,31.81083412,0.872085834,4593074,828956,40693908,35488580.69
499,5549,114,26.90899586,32.15971074,0.836730034,4593075,828956,42080872,35210329.46
500,5550,114,18.75842829,20.24200698,0.926707925,4593076,828956,21815229,20216345.61
501,5551,114,20.9369844,21.4942923,0.974071819,4593077,828956,24369085,23737238.96
502,7467,115,77.08679367,77.08679367,1,4596717,828752,70136723,70136723
503,7468,115,4.682983663,4.682983663,1,4596718,828752,20607851,20607851
504,7469,115,10.71955875,10.71955875,1,4596719,828752,41584261,41584261
505,7470,115,11.59447243,11.59447243,1,4596720,828752,17168200,17168200
506,7471,115,50.57803181,50.57803181,1,4596721,828752,62611267,62611267
507,7472,115,15.30373884,15.30373884,1,4596722,828752,14793208,14793208
508,7473,115,15.30084018,15.30084018,1,4596723,828752,18390248,18390248
509,2673,116,3.985466027,3.985466027,1,4587928,829680,8384377,8384377
510,2674,116,8.076850269,8.076850269,1,4587929,829680,7416245,7416245
511,2675,116,7.437884652,7.437884652,1,4587930,829680,6445888,6445888
512,2676,116,4.287566783,4.287566783,1,4587931,829680,6952502,6952502
513,2677,116,0.100386468,0.100386468,1,4587932,829680,0,0
514,2678,116,6.868379982,6.868379982,1,4587933,829680,8553089,8553089
515,2679,116,5.425527739,5.425527739,1,4587934,829680,6199941,6199941
516,2680,116,15.93788576,15.93788576,1,4587935,829680,19244519,19244519
517,2681,116,3.156061116,3.156061116,1,4587936,829680,2510141,2510141
518,2682,116,4.842265875,4.842265875,1,4587937,829680,4166710,4166710
519,2683,116,10.82960848,10.82960848,1,4587938,829680,13168071,13168071
520,2684,116,5.605746151,5.605746151,1,4587939,829680,7385017,7385017
521,2685,116,6.332388493,6.332388493,1,4587940,829680,4285947,4285947
522,2686,116,6.391484826,6.391484826,1,4587941,829680,3438533,3438533
523,2687,116,6.801863395,6.801863395,1,4587942,829680,6224824,6224824
524,2688,116,13.91256625,13.91256625,1,4587943,829680,15103540,15103540
525,4386,117,35.7331237,101.8239472,0.350930451,4590246,280076413,129097432,45304220.02
526,4387,117,17.8113118,56.11852363,0.317387391,4590247,280076413,60135833,19086355.14
527,4386,118,0.483275677,101.8239472,0.004746189,4590246,280076415,129097432,612720.7848
528,4387,118,2.213998795,56.11852363,0.039452192,4590247,280076415,60135833,2372490.457
529,4388,118,35.86429146,79.34726681,0.451991517,4590248,280076415,102767125,46449868.68
530,4389,118,15.05490458,33.66590388,0.447185515,4590249,280076415,35657855,15945676.26
531,4926,119,5.580786726,5.580786726,1,4591095,829022,5946867,5946867
532,4928,119,29.07199049,58.17646134,0.499720846,4591097,829022,63105624,31535195.83
533,4929,119,37.39892277,75.34502159,0.496368864,4591098,829022,116797043,57974415.55
534,5507,120,73.36580225,73.43160027,0.999103955,4593037,828962,85552092,85475433.48
535,5508,120,57.81604496,60.19474454,0.960483268,4593038,828962,62425432,59958582.95
536,5509,120,1.070898083,43.43691665,0.0246541,4593039,828962,50077426,1234613.864
537,5510,120,2.135530876,35.04352924,0.060939378,4593040,828962,36817024,2243606.544
538,5511,120,0.162358505,11.41257603,0.01422628,4593041,828962,8630597,122781.2917
539,5541,120,0.150620317,54.78647071,0.002749225,4593070,828962,67094033,184456.5711
540,2578,121,0.390670505,40.95455961,0.009539121,4587833,829555,47854322,456488.1741
541,2579,121,1.753683521,38.98308954,0.04498575,4587834,829555,37426268,1683648.737
542,2580,121,40.39437248,42.08962527,0.959722787,4587835,829555,55888680,53637639.75
543,2581,121,38.50931091,39.98654883,0.963056629,4587836,829555,38665523,37237088.23
544,2763,121,24.55370627,24.55370627,1,4588018,829555,23734128,23734128
545,2586,122,32.66457296,32.66457296,1,4587841,829678,33820413,33820413
546,2587,122,30.24150451,30.24150451,1,4587842,829678,53065864,53065864
547,2588,122,11.70987832,11.70987832,1,4587843,829678,12424695,12424695
548,2589,122,12.02107085,12.02107085,1,4587844,829678,14891624,14891624
549,2590,122,11.29999387,11.29999387,1,4587845,829678,19120760,19120760
550,4931,123,4.38571965,4.38571965,1,4591100,829021,8520008,8520008
551,4932,123,29.13450098,56.96361369,0.511458089,4591101,829021,65203901,33349062.58
552,4933,123,38.50510438,76.95757523,0.500341965,4591102,829021,119180132,59630821.38
553,5040,124,35.78213876,71.39424984,0.501190766,4591209,3104425,105558656,52905023.65
554,5041,124,34.16853124,68.52688067,0.498615009,4591210,3104425,74596095,37194732.6
555,5044,125,5.044438035,5.044438035,1,4591213,190049105,8486218,8486218
556,5045,125,29.98066613,29.98066613,1,4591214,190049105,42113848,42113848
557,5046,125,4.112797357,4.112797357,1,4591215,190049105,12060833,12060833
558,5047,125,43.95434961,43.95434961,1,4591216,190049105,52260982,52260982
559,5048,125,30.16015335,30.16015335,1,4591217,190049105,51535164,51535164
560,6905,126,99.32571393,182.1568458,0.545275768,4595389,828898,163795254,89313582.85
561,6909,126,32.76613857,32.76613857,1,4595391,828898,58125651,58125651
562,6913,126,89.50236249,172.8508576,0.51780109,4595393,828898,233122649,120711161.8
563,4372,127,49.39783463,49.39783463,1,4590232,828972,56000707,56000707
564,4373,127,53.12516537,53.12516537,1,4590233,828972,109023520,109023520
565,4370,128,53.77498668,53.77498668,1,4590230,828990,53481819,53481819
566,4371,128,48.86047393,48.86047393,1,4590231,828990,72687388,72687388
567,4345,129,2.169832033,2.169832033,1,4590211,828975,3555683,3555683
568,4347,129,1.551577906,1.551577906,1,4590212,828975,4684162,4684162
569,4349,129,48.76537245,48.76537245,1,4590213,828975,55678660,55678660
570,4351,129,56.58606761,56.58606761,1,4590214,828975,96032288,96032288
571,3754,130,29.43938979,32.1999978,0.914266826,4589141,280053253,34597413,31631266.97
572,3755,130,28.89860771,29.26928696,0.987335556,4589142,280053253,45465295,44889502.31
573,3756,130,0.423265556,26.80399247,0.015791138,4589143,280053253,28306898,446998.1455
574,3757,130,3.437182946,36.11967726,0.095160954,4589144,280053253,53042783,5047601.832
575,3873,131,26.64588981,62.52637652,0.426154389,4589260,280053218,88206186,37589453.34
576,3874,131,20.02938321,42.20359673,0.474589484,4589261,280053218,40887821,19404929.88
577,3875,131,0.660702288,24.67968709,0.026771097,4589262,280053218,37802649,1012018.369
578,3876,131,4.107395691,29.54936572,0.139001146,4589263,280053218,33363339,4637542.347
579,4567,132,49.83265798,49.83265798,1,4590431,190055180,60171756,60171756
580,4568,132,73.69521122,73.69521122,1,4590432,190055180,97555152,97555152
