"","EGID","GAREA","GASTW","GBAUJ","ebf","GKLAS_text","GHEIZ_text","GENHZ_text","GENWW_text","GKAT_text","GWWV","sia","siaNr","nutzung","typ","denkmalschutz","zonenAffecation","uVal_ground","uVal_roof","uVal_wall","uVal_window","uVal_ground_saniert","uVal_roof_saniert","uVal_wall_saniert","uVal_window_saniert","gVal","gVal_saniert","fensterFl","fensterFl_breite","fensterFl_laenge","fensterFl_proz","longitude","latitude","longitude_mt","latitude_mt","breite","laenge","ausricht","enerBed_awel","enerBed_ss","enerBed_vd","enerVer_re","nutzungsgrad","kbob_PEne","kbob_PEer","kbob_GHG","bestand_Geraete","bestand_Beleuchtung","bestand_Lueftung","bestand_Klimakaelte","bestand_Heizwaerme","bestand_Warmwasser","GBAUP"
"1330","9029941",214.310880002604,"3","1952",642.932640007813,"Industriegebäude","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","industrie",9,"nichtWohnen","mfh",NA,"Zone de verdure",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,254.684678262628,67.9149091742306,186.769769088398,0.4,6.337844,46.46054513,515437.86434444,146062.96280251,8.82777755180731,24.2768781547659,74.5267423611207,114442.009921391,62659.8256155328,0,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1946-1960"
"1331","280001142",817.86404996563,"2","1957",1635.72809993126,"Industriegebäude",NA,NA,"keine Energieträger","Ohne Wohnnutzung","2","industrie",9,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,275.219482894476,127.948415670688,147.271067223788,0.4,6.34222159,46.46209257,515776.53221741,146230.25119816,26.6562650876097,30.6818696196786,24.5471993576557,291159.601787764,157901.745690964,180614.4,11027,NA,NA,NA,NA,26,24,18,3,74,2,"1946-1960"
"1332","3104443",156.493049954697,"1","1980",156.493049954697,"Industriegebäude","Zentralheizung für Geb.","Heizöl","Heizöl","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",0.87,0.57,0.71,2.29,0.25,0.25,0.25,1,0.8,0.55,75.0361291948809,35.2027074542908,39.8334217405902,0.5,6.33352073,46.46304497,515109.69811978,146345.50674064,11.7601200034693,13.3070963483817,43.1634043889917,18779.1659945636,21470.66841467,19821.1764705882,NA,0.8,1.23,0.009,0.301,26,24,18,3,74,2,"1971-1980"
"1333","3104498",422.745549984625,"2","1954",845.491099969249,"Industriegebäude","Einzelofenheizung","Holz","Elektrizität","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone d'habitation de faible densité",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,286.639535180197,49.9025053062295,236.737029873967,0.4,6.33571972,46.45619991,515267.88938274,145582.2683259,9.43990447988414,44.78282072509,79.0676173498625,150497.415794526,96989.1234002236,124017.622119816,19900,0.65,1.551,0.751,0.102,26,24,18,3,74,2,"1946-1960"
"1334","9029948",424.453650006971,"3","1964",1273.36095002091,"Industriegebäude","Fernwärmeversorgung","Fernwärme","Fernwärme","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",1.02,0.75,0.85,2,0.25,0.25,0.25,1,0.8,0.55,322.960859011001,97.6664831184339,225.294375892567,0.4,6.33639249,46.4602718,515325.94107294,146034.14889643,13.5647794141527,31.290862685472,57.2530935133401,217744.722453576,132895.676032519,156830.117647059,16263.5,0.98,0.549,0.326,0.108,26,24,18,3,74,2,"1961-1970"
"1335","9029953",388.211250115891,"2","1979",776.422500231781,"Industriegebäude","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",0.87,0.57,0.71,2.29,0.25,0.25,0.25,1,0.8,0.55,286.145937135424,62.5008175585667,223.645119576858,0.5,6.34354276,46.46183243,515877.60881572,146199.91536017,10.4159094293219,37.2709894176916,39.910606687569,132768.247539635,92303.276505613,0,23947,NA,NA,NA,NA,26,24,18,3,74,2,"1971-1980"
"1336","280000707",1370.86092002659,"1","1967",1370.86092002659,"Industriegebäude","Zentralheizung für Geb.","Gas","Gas","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",1.02,0.75,0.85,2,0.25,0.25,0.25,1,0.8,0.55,229.094235428169,64.3876422749046,164.706593153265,0.4,6.34489844,46.46182338,515981.72806269,146197.45459023,23.1495454085471,59.2176172721064,79.9238853940853,234417.217324547,158745.778122743,0,693318,0.65,1.06,0.004,0.228,26,24,18,3,74,2,"1961-1970"
"1337","280063809",401.909120019705,"2","1973",803.81824003941,"Industriegebäude",NA,NA,NA,"Ohne Wohnnutzung",NA,"industrie",9,"nichtWohnen","mfh",NA,"Zone de hameau",0.87,0.57,0.71,2.29,0.25,0.25,0.25,1,0.8,0.55,247.122808873434,95.6882845844531,151.434524288981,0.5,6.33840076,46.47131823,515497.45164717,147259.83728519,15.9360567002588,25.2201110713403,60.9194977530294,137452.919046739,NA,0,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1971-1980"
"1338","280003002",469.75692451859,"1","1966",469.75692451859,"Industriegebäude","Keine Heizung","keine Energieträger","Elektrizität","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",1.02,0.75,0.85,2,0.25,0.25,0.25,1,0.8,0.55,104.725812806672,46.3285864535946,58.3972263530771,0.4,6.34550468,46.46207555,516028.68592905,146224.83455655,19.3047868105781,24.3337017459931,9.16228336559713,80328.4340926789,49971.4368083144,62006.1480075901,13950.5,NA,1.551,0.751,0.102,26,24,18,3,74,2,"1961-1970"
"1339","3104568",214.412399976126,"1","1998",214.412399976126,"Industriegebäude","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",0.56,0.33,0.39,1.87,0.25,0.25,0.25,1,0.48,0.55,92.1558692105035,32.1687801215315,59.9870890889719,0.5,6.34445514,46.46176838,515947.59189894,146191.81700454,10.7229270426696,19.9956969886038,46.4480174121183,18868.2911978991,12092.1021530978,0,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1995-2000"
"1340","829481",748.539744010737,"3","1960",2245.61923203221,"Industriegebäude","Zentralheizung für Geb.","Holz","Elektrizität","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,440.516365901547,121.722185831074,318.794180070473,0.4,6.34408179,46.46164144,515918.71639235,146178.10767257,16.9058538936295,44.2769557054319,46.0623838926425,384000.888677508,258384.377526133,349938.322580645,10414.5,0.65,1.551,0.751,0.102,26,24,18,3,74,2,"1946-1960"
"1341","9029947",432.903303521093,"1","1967",432.903303521093,"Industriegebäude",NA,NA,"keine Energieträger","Ohne Wohnnutzung","2","industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",1.02,0.75,0.85,2,0.25,0.25,0.25,1,0.8,0.55,111.096649983781,38.4670213270648,72.6296286567161,0.4,6.3444169,46.46202701,515945.05574915,146220.60576639,15.1419851964755,28.5896002343112,45.8843979301231,74026.464902107,45628.2127227983,0,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1961-1970"
"1342","829685",801.598100068697,"2","1957",1603.19620013739,"Industriegebäude","Zentralheizung für Geb.","Heizöl","Heizöl","Ohne Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,297.571995461821,115.913009031614,181.658986430207,0.4,6.34202293,46.46236969,515761.70380521,146261.26722373,22.6160099333314,35.4438339225924,22.6407576573882,285368.923624456,177192.980602148,208331.294117647,4551.5,0.8,1.23,0.009,0.301,26,24,18,3,74,2,"1946-1960"
"1343","828938",1116.78494902763,"2","1942",2233.56989805525,"Industriegebäude","Zentralheizung für Geb.","Heizöl","Heizöl","Mit  teilw. Wohnnutzung","1","industrie",9,"nichtWohnen","mfh",NA,"Zone de hameau",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,319.180040990135,130.799068240375,188.38097274976,0.35,6.34514692,46.47040434,516014.12905533,147150.99928125,27.8463696355196,40.1052260544264,72.2679292686097,397575.441853835,241943.775202288,311183.05882353,16756.5,0.8,1.23,0.009,0.301,26,24,18,3,74,2,"1920-1945"
"1344","280062591_2",1634.66446605966,"3","1930",4903.99339817897,"Industriegebäude","Zentralheizung für Geb.","Holz","Holz","Mit  teilw. Wohnnutzung",NA,"industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,581.113475153005,177.311510176408,403.801964976597,0.35,6.34362109,46.46133865,515882.85860638,146144.94569195,26.7915945042473,61.0140790911311,42.278128213645,872910.824875857,673450.297517346,732965.647058824,312424,0.65,0.137,1.02,0.027,26,24,18,3,74,2,"1920-1945"
"1345","280057831",324.352875981001,"1","2012",324.352875981001,"Sporthalle","Zentralheizung für Geb.","Wärmepumpe","Wärmepumpe","Mit  teilw. Wohnnutzung","1","sporthalle",11,"nichtWohnen","mfh",NA,"Zone d'habitation de très faible densité",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,168.116208765751,20.3004273543398,147.815781411411,0.5,6.32340692,46.44596306,514305.82109738,144457.79444992,6.67422840610215,48.5978088020557,68.6877577526961,16217.6437990501,16911.3085886852,4361.6,NA,2,0.778,0.85,0.0526,0,18,0,0,71,33,"2011-2015"
"1346","280060042",835.258044604147,"3","2010",2505.77413381244,"Sporthalle","ZH für mehrere Gebäude","Wärmepumpe","Sonnenkollektor","Ohne Wohnnutzung","1","sporthalle",11,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,664.512706117005,184.336958697444,480.175747419561,0.5,6.33428069,46.47236431,515182.67555692,147380.56619585,17.9067360492286,46.6449073861301,66.4745631302177,125288.706690622,139001.842435281,118150.97142857,NA,2,0.194,1.41,0.115,0,18,0,0,71,33,"2006-2010"
"1347","190086903",495.017373023848,"1","2005",495.017373023848,"Sporthalle","Zentralheizung für Geb.","Gas","Gas","Ohne Wohnnutzung","1","sporthalle",11,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",0.4,0.3,0.3,1.4,NA,NA,NA,NA,0.48,NA,156.819746620207,39.2142593543927,117.605487265814,0.5,6.32204187,46.45576516,514216.46944131,145548.83028474,12.8474943734091,38.5302657962944,53.3333195441514,34651.2161116694,75574.2391578003,66621.1764705883,NA,0.65,1.06,0.004,0.228,0,18,0,0,71,33,"2001-2005"
"1348","280020720",82.3146289879577,"1","1956",82.3146289879577,"Sonstiger Hochbau","Andere Heizungsart","Heizöl","Sonnenkollektor","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,43.7137157219522,21.449814914942,22.2639008070102,0.4,6.32570855,46.45746927,514500.83661325,145734.24081507,8.90532262571908,9.24330677815404,66.0013846564122,14652.0039598565,10707.4336346508,11217.6470588235,NA,0.8,0.194,1.41,0.115,14,24,14,4,91,4,"1946-1960"
"1349","280048874",14.3702000100032,"2","1948",28.7404000200064,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone ferroviaire",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.92,0.55,31.8744013591546,15.2040772329526,16.670324126202,0.35,6.33616487,46.46279544,515312.40472141,146314.90798468,3.62025713326994,3.96938656040256,51.9162496556539,5115.79120356114,3269.89988551975,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"1946-1960"
"1350","280027229",37.3636000121446,"1","1963",37.3636000121446,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",1.02,0.75,0.85,2,0.25,0.25,0.25,1,0.8,0.55,29.3767502664975,13.9571450099752,15.4196052565223,0.4,6.32602924,46.45945118,514528.60094996,145954.1873291,5.81548613316512,6.42484551705211,42.4655502252108,6389.17560207673,4657.69623104546,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"1961-1970"
"1351","829861",239.542450014347,"2","1972",479.084900028695,"Verkehr / Kommunikation","Zentralheizung für Geb.","Heizöl","Heizöl","Mit  teilw. Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone ferroviaire",0.87,0.57,0.71,2.29,0.25,0.25,0.25,1,0.8,0.55,206.438864251593,73.1816692734499,133.257194978143,0.5,6.33638221,46.46281259,515329.12594087,146316.5789942,11.4695681359903,20.8850452932651,58.6914392865989,81923.5179049068,64197.0258419058,52404.705882353,92618.5,0.8,1.23,0.009,0.301,14,24,14,4,91,4,"1971-1980"
"1352","280019842",56.1911999462229,"2","1900",112.382399892446,"Kultur-/Freizeitstätte","Zentralheizung für Geb.","Gas","Elektrizität","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,80.1828859291246,15.3033525865672,64.8795333425574,0.35,6.33952237,46.45813461,515563.02711287,145793.21171207,3.64060521358867,15.4345765743804,37.5217762672313,15733.5359849424,12748.1019098028,8240.44528779254,NA,0.65,1.551,0.751,0.102,14,24,14,4,91,4,"vor 1919"
"1353","190013497",87.4646484964207,"2","2008",174.929296992841,"Sonstiger Hochbau","Keine Heizung",NA,"keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,119.921654690379,44.4205803709942,75.5010743193852,0.5,6.34578432,46.46132352,516048.99913413,146140.9433021,7.17351195032577,12.1927236062454,56.1563916612214,12245.0507894989,13723.5121924763,0,9997.5,NA,NA,NA,NA,14,24,14,4,91,4,"2006-2010"
"1354","829731",427.182288522754,"3","1904",1281.54686556826,"Kirche / Kultgebäude","Zentralheizung für Geb.","Gas","Gas","Mit  teilw. Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'habitation de faible densité",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,302.589511991249,77.5037463684144,225.085765622835,0.35,6.33578761,46.45787167,515275.72119492,145768.01798191,12.1281330136298,35.2224277259063,55.9168941334739,179416.561179557,180969.155563297,58720,10842.5,0.65,1.06,0.004,0.228,14,24,14,4,91,4,"vor 1919"
"1355","280012138",106.385299993077,"1","1957",106.385299993077,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","Elektrizität","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,68.2621927894862,12.1244270753779,56.1377657141082,0.4,6.33535681,46.46105447,515247.61110927,146122.26508114,4.79340210538539,22.1941113334834,17.6558242933512,18936.5833987677,12050.5710011415,1950.96774193548,2913,NA,1.551,0.751,0.102,14,24,14,4,91,4,"1946-1960"
"1356","829399",28.7854500108729,"2","1920",57.5709000217457,"Sonstiger Hochbau","Zentralheizung für Geb.","Heizöl","Heizöl","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'habitation de très faible densité",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,50.9131530244495,17.5862888820187,33.3268641424308,0.35,6.32928407,46.45293685,514768.36650919,145226.54761295,3.89741262391678,7.38578456749196,57.2324004057345,10247.6202038707,6720.24646851683,0,NA,0.8,1.23,0.009,0.301,14,24,14,4,91,4,"1920-1945"
"1357","9029934",264.835550001518,"2","1750",529.671100003036,"Sonstiger Hochbau","Zentralheizung für Geb.","Gas","Gas","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de centre historique",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,141.45812584905,61.8460378614833,79.6120879875671,0.35,6.33730654,46.45670566,515390.57985561,145636.76879748,14.3434814063452,18.4638263542045,66.6835960128141,74153.9540004251,55949.9193870246,74324.705882353,10128.5,0.65,1.06,0.004,0.228,14,24,14,4,91,4,"vor 1919"
"1358","3104566",53.0148999909912,"2","1968",106.029799981982,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de centre historique",1.02,0.75,0.85,2,0.25,0.25,0.25,1,0.8,0.55,77.948572622545,27.1194676396978,50.8291049828472,0.4,6.33678024,46.45831932,515352.67258128,145816.70314866,5.31842846226518,9.96815137538045,76.7431059345361,18131.095796919,12976.4769930242,13228.8,3016.5,NA,NA,NA,NA,14,24,14,4,91,4,"1961-1970"
"1359","829441",45.5504000171673,"1","1860",45.5504000171673,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,32.9015399872259,8.09932132962806,24.8022186575978,0.35,6.3373227,46.45611608,515390.89989536,145571.21772425,3.85678248615197,11.8104664135764,55.9255381897126,6377.05600240343,5100.41693530962,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"vor 1919"
"1360","9029942",257.205944990887,"2","1977",514.411889981775,"Verkehr / Kommunikation","Zentralheizung für Geb.","Heizöl","Heizöl","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'habitation de moyenne densité",0.87,0.57,0.71,2.29,0.25,0.25,0.25,1,0.8,0.55,196.211311913242,78.9936255710512,117.217686342191,0.5,6.33837129,46.45990623,515477.37020342,145991.37650935,13.1655786644654,19.5362430733941,40.180265168879,87964.4331868835,69450.5457176001,20390.6823529412,214996,0.8,1.23,0.009,0.301,14,24,14,4,91,4,"1971-1980"
"1361","190086173",268.209552062141,"1","1950",268.209552062141,"Kultur-/Freizeitstätte","ZH für mehrere Gebäude","Gas","Gas","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone industrielle",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.92,0.55,78.0730549733057,25.4527698782322,52.6202850950734,0.35,6.3425407,46.46098099,515799.31443056,146106.35027642,11.3901133897101,23.5475752422661,83.7363693780355,47741.3002670611,30678.2367327957,31252.2352941177,NA,0.65,1.06,0.004,0.228,14,24,14,4,91,4,"1946-1960"
"1362","3104635",96.3131149903683,"1","1989",96.3131149903683,"Kultur-/Freizeitstätte","Einzelofenheizung","Heizöl","Heizöl","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",0.67,0.38,0.44,2.05,0.25,0.25,0.25,1,0.62,0.55,59.0031905095554,27.6363839553135,31.3668065542419,0.5,6.33518663,46.45246092,515221.08303555,145167.24080084,9.21187785279355,10.4553182890024,64.8550981999449,11557.5737988442,9107.97738124166,16715.2941176471,NA,0.8,1.23,0.009,0.301,14,24,14,4,91,4,"1986-1990"
"1363","9046712",259.652650000618,"1","1920",259.652650000618,"Kultur-/Freizeitstätte","Zentralheizung für Geb.","Gas","Gas","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,96.9517689295963,16.1925384091535,80.7592305204428,0.35,6.34029684,46.45878066,515623.52686837,145864.19014034,7.21535596268399,35.9861178496912,37.0609604496449,46218.17170011,26592.2946951848,52367.0588235294,NA,0.65,1.06,0.004,0.228,14,24,14,4,91,4,"1920-1945"
"1364","190023974",38.2969999934009,"1","1920",38.2969999934009,"Sonstiger Hochbau","Keine Heizung",NA,"keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de verdure",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,26.1085524444858,11.8200449795313,14.2885074649545,0.35,6.34285134,46.45912955,515820.29692585,145900.22137912,5.62857566814135,6.80403040686974,56.8493776687058,6816.86599882537,3846.59777992826,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"1920-1945"
"1365","829549",9.51959999471836,"1","1900",9.51959999471836,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'habitation de moyenne densité",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,13.1154117636041,5.5472417036652,7.56817005993892,0.35,6.33936133,46.4598966,515553.4047355,145989.23820509,2.6415111825265,3.60384618383982,43.5151290842714,1332.74399926057,1066.22441596576,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"vor 1919"
"1366","280061403",35.8400064914238,"2","2010",71.6800129828475,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'habitation de faible densité",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,77.5183493128867,24.1974517096117,53.320897603275,0.5,6.3438912,46.46004419,515901.5952689,146000.77019996,4.03292485455748,8.88685204509134,52.8401581417881,3584.00064914238,5678.69092289599,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"2006-2010"
"1367","190098290",246.893249980093,"1","1958",246.893249980093,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","Elektrizität","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone industrielle",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,79.9821540223958,29.4198660507232,50.5622879716727,0.4,6.32624763,46.46274893,514550.58229506,146320.50725447,11.9856500951994,20.5990703899307,50.3956208197149,43946.9984964566,28548.1589838085,4461.93548387097,77228.5,NA,1.551,0.751,0.102,14,24,14,4,91,4,"1946-1960"
"1368","829386",132.275149985001,"2","1960",264.550299970003,"Kirche / Kultgebäude","Zentralheizung für Geb.","Elektrizität","Elektrizität","Mit  teilw. Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,110.503534715169,52.9891321472837,57.5144025678852,0.4,6.33244958,46.45238469,515010.68825194,145161.73391711,11.0393684406426,11.9821302003126,37.1443933089819,45238.1012948705,30600.1242774925,45646.4516129032,13493.5,0.95,1.551,0.751,0.102,14,24,14,4,91,4,"1946-1960"
"1369","3104574",12.1580999959016,"1","1900",12.1580999959016,"Sonstiger Hochbau","Keine Heizung","keine Energieträger","Sonnenkollektor","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'habitation de faible densité",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,14.7710869865429,6.42063508886284,8.35045189768005,0.35,6.33580187,46.46128787,515282.1629744,146147.72803631,3.05750277661087,3.97648044309494,77.8244418571924,1702.13399942622,1371.7287392522,201.6,NA,NA,0.194,1.41,0.115,14,24,14,4,91,4,"vor 1919"
"1370","9029945",525.391297469471,"1","1910",525.391297469471,"Verkehr / Kommunikation","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone ferroviaire",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,110.043289161856,36.6062599413153,73.4370292205411,0.35,6.33695904,46.46278775,515373.39324606,146313.19430748,16.1830943887734,32.4654410860971,64.5400314069357,73554.7816457259,51430.7747713622,0,NA,NA,NA,NA,NA,14,24,14,4,91,4,"vor 1919"
"1371","280055495",127.472365980879,"2","2008",254.944731961758,"Kultur-/Freizeitstätte","Keine Heizung","keine Energieträger","Gas","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone de camping",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,179.918833235463,49.8078279869096,130.111005248554,0.5,6.34739609,46.46188726,516173.67647034,146201.87975456,6.98553718750111,18.2480405671534,87.5044109645974,17846.1312373231,18301.5468413855,2345.41176470588,661.5,NA,1.06,0.004,0.228,14,24,14,4,91,4,"2006-2010"
"1372","280076871",438.750638501612,"4","2011",1755.00255400645,"Sonstiger Hochbau","Zentralheizung für Geb.","Gas","Sonnenkollektor","Ohne Wohnnutzung","1","versammlungslokal",7,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,518.29509142975,195.924089756823,322.371001672928,0.5,6.35090861,46.46398878,516446.72454464,146431.72064381,16.32957250038,26.8684705917073,3.5883808193175,87750.1277003225,153092.970305105,22456.23529412,14193,0.65,0.194,1.41,0.115,14,24,14,4,91,4,"2011-2015"
"1373","829485",209.395499939766,"3","1950",628.186499819299,"Hotelgebäude","Zentralheizung für Geb.","Gas","Gas","Mit  teilw. Wohnnutzung","1","hotel",1,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.92,0.55,237.522572271234,54.6289768972969,182.893595373937,0.35,6.34498326,46.46051173,515986.20745031,146051.56839316,7.90853346800924,26.4771592339832,74.9306064493856,111817.196967835,121501.422702208,97369.4117647059,NA,0.65,1.06,0.004,0.228,14,5,0,1,93,16,"1946-1960"
"1374","829546",484.64782490468,"3","1700",1453.94347471404,"Hotelgebäude","Zentralheizung für Geb.","Gas","Gas","Mit  teilw. Wohnnutzung","1","hotel",1,"nichtWohnen","mfh",NA,"Zone de centre historique",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,328.527427114385,101.725846721459,226.801580392926,0.35,6.34021401,46.45977469,515618.71314223,145974.76916092,14.7436751169968,32.8715751709673,56.6603693497012,203552.086459965,285465.935115403,213628.235294118,57982.5,0.65,1.06,0.004,0.228,14,5,0,1,93,16,"vor 1919"
"1375","9029940",1164.05161116676,"5","1979",5820.25805583379,"Hotelgebäude","Zentralheizung für Geb.","Gas","Gas","Mit  teilw. Wohnnutzung","1","hotel",1,"nichtWohnen","mfh",NA,"Zone d'habitation de faible densité",0.87,0.57,0.71,2.29,0.25,0.25,0.25,1,0.8,0.55,1460.47356996496,416.320414586064,1044.15315537889,0.5,6.35101082,46.46265394,516452.51527772,146283.23728748,21.5435797743887,54.0324135244506,86.072839163517,995264.127547578,1053106.66817742,546395.294117647,38011,0.65,1.06,0.004,0.228,14,5,0,1,93,16,"1971-1980"
"1376","829884",200.314299940096,"2","1882",400.628599880192,"Landw. Betriebsgebäude","Keine Heizung","keine Energieträger","keine Energieträger","Ohne Wohnnutzung","2","landwirtschaft",9,"nichtWohnen","mfh",NA,"Zone agricole",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,127.352324508631,42.8045196568176,84.5478048518138,0.35,6.33646969,46.46741301,515343.03985566,146827.84036417,10.0704672762616,19.8912616907344,65.7262549515986,56088.0039832269,40457.0259033566,0,2052,NA,NA,NA,NA,26,24,18,3,74,2,"vor 1919"
